domain,panel,policy,mode,rate,seed,ledger,attack,n,accuracy,commit_rate,blast_all,blast_faulty,n_faulty,rounds_mean,abandon,ledger_writes_mean,tokens_in_mean,tokens_out_mean,cost_per_case,parse_failures,forgery_attempted,forgery_succeeded,wrong_in_forged
contract,gpt-6-sol,UNANIMOUS,sycophancy,0.5,s2,local,0.0,200,0.755,0.965,0.21,0.17708333333333334,96,1.09,0.035,5.45,6057.64,108.235,0.016086635,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,sycophancy,0.5,s3,local,0.0,200,0.755,0.97,0.215,0.2403846153846154,104,1.09,0.03,5.45,5890.855,107.235,0.0156647875,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.1,s1,local,0.0,200,0.75,0.96,0.21,0.4074074074074074,27,1.04,0.04,5.2,7183.175,129.585,0.0190931225,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.1,s2,local,0.0,200,0.75,0.96,0.21,0.25,24,1.04,0.04,5.2,7182.965,129.39,0.0190906825,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.1,s3,local,0.0,200,0.75,0.955,0.205,0.2777777777777778,18,1.045,0.045,5.225,7182.545,129.3,0.0190887675,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.25,s1,local,0.0,200,0.75,0.96,0.21,0.2391304347826087,46,1.04,0.04,5.2,7184.505,129.66,0.0190970925,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.25,s2,local,0.0,200,0.75,0.96,0.21,0.23404255319148937,47,1.04,0.04,5.2,7184.575,129.575,0.0190964875,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.25,s3,local,0.0,200,0.75,0.955,0.205,0.22448979591836735,49,1.045,0.045,5.225,7184.715,129.405,0.0190951725,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.5,s1,local,0.0,200,0.74,0.95,0.21,0.22340425531914893,94,1.05,0.05,5.25,7187.865,129.725,0.0191058975,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.5,s2,local,0.0,200,0.75,0.955,0.205,0.16666666666666666,96,1.045,0.045,5.225,7188.005,129.535,0.0191044875,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,confident-wrong,0.5,s3,local,0.0,200,0.75,0.96,0.21,0.23076923076923078,104,1.04,0.04,5.2,7188.565,129.53,0.0191057675,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.1,s1,local,0.0,200,0.745,0.955,0.21,0.4074074074074074,27,1.045,0.045,5.225,7185.065,129.465,0.0190965075,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.1,s2,local,0.0,200,0.745,0.96,0.215,0.2916666666666667,24,1.04,0.04,5.2,7184.645,129.525,0.0190961275,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.1,s3,local,0.0,200,0.75,0.955,0.205,0.2777777777777778,18,1.045,0.045,5.225,7183.805,129.705,0.0190958975,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.25,s1,local,0.0,200,0.745,0.955,0.21,0.2391304347826087,46,1.045,0.045,5.225,7187.725,129.675,0.0191050475,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.25,s2,local,0.0,200,0.745,0.955,0.21,0.23404255319148937,47,1.045,0.045,5.225,7187.865,129.855,0.019107337500000002,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.25,s3,local,0.0,200,0.75,0.955,0.205,0.22448979591836735,49,1.045,0.045,5.225,7188.145,129.79,0.0191074575,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.5,s1,local,0.0,200,0.735,0.95,0.215,0.23404255319148937,94,1.05,0.05,5.25,7194.445,129.995,0.0191245575,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.5,s2,local,0.0,200,0.74,0.95,0.21,0.17708333333333334,96,1.05,0.05,5.25,7194.725,129.64,0.0191219875,0,0,0,0
contract,gpt-6-sol,UNANIMOUS,collusion,0.5,s3,local,0.0,200,0.75,0.96,0.21,0.23076923076923078,104,1.04,0.04,5.2,7195.845,130.36,0.0191318475,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.1,s1,local,0.0,200,0.76,0.98,0.22,0.4444444444444444,27,1.025,0.02,5.125,7185.605,129.41,0.0190972675,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.1,s2,local,0.0,200,0.76,0.985,0.225,0.2916666666666667,24,1.025,0.015,5.125,7185.125,129.28,0.0190948475,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.1,s3,local,0.0,200,0.76,0.98,0.22,0.3333333333333333,18,1.03,0.02,5.15,7184.165,129.35,0.0190932275,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.25,s1,local,0.0,200,0.76,0.98,0.22,0.2608695652173913,46,1.025,0.02,5.125,7188.645,129.425,0.0191047775,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.25,s2,local,0.0,200,0.76,0.985,0.225,0.2553191489361702,47,1.025,0.015,5.125,7188.805,129.435,0.0191054375,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.25,s3,local,0.0,200,0.76,0.985,0.225,0.2653061224489796,49,1.03,0.015,5.15,7189.125,129.365,0.0191056175,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.5,s1,local,0.0,200,0.76,0.985,0.225,0.24468085106382978,94,1.02,0.015,5.1,7196.325,129.51,0.0191242675,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.5,s2,local,0.0,200,0.755,0.985,0.23,0.20833333333333334,96,1.02,0.015,5.1,7196.645,129.33,0.01912615,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,prompt-poison,0.5,s3,local,0.0,200,0.765,0.99,0.225,0.25,104,1.025,0.01,5.125,7197.925,129.46,0.0191279275,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.1,s1,local,0.0,200,0.76,0.98,0.22,0.4444444444444444,27,1.055,0.02,5.275,6894.935,123.67,0.01832077,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.1,s2,local,0.0,200,0.76,0.985,0.225,0.2916666666666667,24,1.04,0.015,5.2,6897.795,124.095,0.0183305775,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.1,s3,local,0.0,200,0.76,0.98,0.22,0.3333333333333333,18,1.035,0.02,5.175,6962.105,125.54,0.01850493,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.25,s1,local,0.0,200,0.76,0.98,0.22,0.2608695652173913,46,1.07,0.02,5.35,6683.37,119.54,0.0177569875,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.25,s2,local,0.0,200,0.76,0.985,0.225,0.2553191489361702,47,1.04,0.015,5.2,6635.35,119.085,0.017628025,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.25,s3,local,0.0,200,0.76,0.985,0.225,0.2653061224489796,49,1.055,0.015,5.275,6583.81,119.1,0.0174989875,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.5,s1,local,0.0,200,0.76,0.985,0.225,0.24468085106382978,94,1.105,0.015,5.525,6049.485,109.295,0.0160837625,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.5,s2,local,0.0,200,0.755,1,0.245,0.23958333333333334,96,1.075,0,5.375,6057.64,108.235,0.016086635,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,sycophancy,0.5,s3,local,0.0,200,0.765,0.995,0.23,0.25961538461538464,104,1.085,0.005,5.425,5890.855,107.235,0.0156647875,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.1,s1,local,0.0,200,0.76,0.98,0.22,0.4444444444444444,27,1.03,0.02,5.15,7183.175,129.585,0.0190931225,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.1,s2,local,0.0,200,0.76,0.985,0.225,0.2916666666666667,24,1.025,0.015,5.125,7182.965,129.39,0.0190906825,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.1,s3,local,0.0,200,0.76,0.98,0.22,0.3333333333333333,18,1.03,0.02,5.15,7182.545,129.3,0.0190887675,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.25,s1,local,0.0,200,0.76,0.98,0.22,0.2608695652173913,46,1.03,0.02,5.15,7184.505,129.66,0.0190970925,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.25,s2,local,0.0,200,0.76,0.985,0.225,0.2553191489361702,47,1.025,0.015,5.125,7184.575,129.575,0.0190964875,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.25,s3,local,0.0,200,0.76,0.985,0.225,0.2653061224489796,49,1.03,0.015,5.15,7184.715,129.405,0.0190951725,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.5,s1,local,0.0,200,0.75,0.975,0.225,0.24468085106382978,94,1.035,0.025,5.175,7187.865,129.725,0.0191058975,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.5,s2,local,0.0,200,0.755,0.98,0.225,0.19791666666666666,96,1.03,0.02,5.15,7188.005,129.535,0.0191044875,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,confident-wrong,0.5,s3,local,0.0,200,0.76,0.985,0.225,0.25,104,1.03,0.015,5.15,7188.565,129.53,0.0191057675,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,collusion,0.1,s1,local,0.0,200,0.755,0.97,0.215,0.4074074074074074,27,1.035,0.03,5.175,7185.065,129.465,0.0190965075,0,0,0,0
contract,gpt-6-sol,ROLE_WEIGHTED,collusion,0.1,s2,local,0.0,200,0.755,0.98,0.225,0.2916666666666667,24,1.03,0.02,5.15,7184.645,129.525,0.0190961275,0,0,0,0
